X    f(X)    f'(X)    f''(X)    C(X)    absolute_error
1.387099999999775e+01    -1.892117928887785e-06    1.891959376512238e-06    -1.892107191302595e-06    -2.745580102626263e-15    2.745580102626263e-15
1.387199999999775e+01    -1.890226915249625e-06    1.890068214974619e-06    -1.890216199121831e-06    -2.745580154062172e-15    2.745580154062172e-15
1.387299999999775e+01    -1.888337791827821e-06    1.888178943483936e-06    -1.888327097114553e-06    -2.745580336600624e-15    2.745580336600624e-15
1.387399999999775e+01    -1.886450556733271e-06    1.886291560150961e-06    -1.886439883391742e-06    -2.745580131392253e-15    2.745580131392253e-15
1.387499999999775e+01    -1.884565208078762e-06    1.884406063088354e-06    -1.884554556066272e-06    -2.745580234583007e-15    2.745580234583007e-15
1.387599999999775e+01    -1.882681743978966e-06    1.882522450410658e-06    -1.882671113252899e-06    -2.745580445581201e-15    2.745580445581201e-15
1.387699999999775e+01    -1.880800162550440e-06    1.880640720234305e-06    -1.880789553068266e-06    -2.745580303100095e-15    2.745580303100095e-15
1.387799999999775e+01    -1.878920461911624e-06    1.878760870677606e-06    -1.878909873630898e-06    -2.745580343846662e-15    2.745580343846662e-15
1.387899999999775e+01    -1.877042640182838e-06    1.876882899860754e-06    -1.877032073061200e-06    -2.745580216846408e-15    2.745580216846408e-15
1.387999999999775e+01    -1.875166695486282e-06    1.875006805905820e-06    -1.875156149481455e-06    -2.745580352818194e-15    2.745580352818194e-15
1.388099999999775e+01    -1.873292625946032e-06    1.873132586936753e-06    -1.873282101015825e-06    -2.745580288356565e-15    2.745580288356565e-15
1.388199999999775e+01    -1.871420429688038e-06    1.871260241079375e-06    -1.871409925790345e-06    -2.745580353822614e-15    2.745580353822614e-15
1.388299999999774e+01    -1.869550104840126e-06    1.869389766461383e-06    -1.869539621932923e-06    -2.745580402522048e-15    2.745580402522048e-15
1.388399999999774e+01    -1.867681649531992e-06    1.867521161212343e-06    -1.867671187573341e-06    -2.745580441303899e-15    2.745580441303899e-15
1.388499999999774e+01    -1.865815061895201e-06    1.865654423463693e-06    -1.865804620843247e-06    -2.745580633857915e-15    2.745580633857915e-15
1.388599999999774e+01    -1.863950340063187e-06    1.863789551348736e-06    -1.863939919876157e-06    -2.745580669990068e-15    2.745580669990068e-15
1.388699999999774e+01    -1.862087482171248e-06    1.861926543002641e-06    -1.862077082807455e-06    -2.745580608389942e-15    2.745580608389942e-15
1.388799999999774e+01    -1.860226486356547e-06    1.860065396562443e-06    -1.860216107774386e-06    -2.745580654140102e-15    2.745580654140102e-15
1.388899999999774e+01    -1.858367350758108e-06    1.858206110167034e-06    -1.858356992916058e-06    -2.745580548293904e-15    2.745580548293904e-15
1.388999999999774e+01    -1.856510073516817e-06    1.856348681957172e-06    -1.856499736373439e-06    -2.745580589983606e-15    2.745580589983606e-15
1.389099999999774e+01    -1.854654652775418e-06    1.854493110075468e-06    -1.854644336289355e-06    -2.745580620036276e-15    2.745580620036276e-15
1.389199999999774e+01    -1.852801086678509e-06    1.852639392666392e-06    -1.852790790808489e-06    -2.745580623764622e-15    2.745580623764622e-15
1.389299999999774e+01    -1.850949373372545e-06    1.850787527876268e-06    -1.850939098077377e-06    -2.745580523143033e-15    2.745580523143033e-15
1.389399999999774e+01    -1.849099511005834e-06    1.848937513853272e-06    -1.849089256244410e-06    -2.745580406669320e-15    2.745580406669320e-15
1.389499999999774e+01    -1.847251497728533e-06    1.847089348747430e-06    -1.847241263459826e-06    -2.745580504464646e-15    2.745580504464646e-15
1.389599999999774e+01    -1.845405331692649e-06    1.845243030710618e-06    -1.845395117875715e-06    -2.745580578188185e-15    2.745580578188185e-15
1.389699999999774e+01    -1.843561011052038e-06    1.843398557896560e-06    -1.843550817646014e-06    -2.745580325092024e-15    2.745580325092024e-15
1.389799999999774e+01    -1.841718533962397e-06    1.841555928460823e-06    -1.841708360926502e-06    -2.745580428232341e-15    2.745580428232341e-15
1.389899999999774e+01    -1.839877898581271e-06    1.839715140560818e-06    -1.839867745874806e-06    -2.745580269767317e-15    2.745580269767317e-15
1.389999999999774e+01    -1.838039103068044e-06    1.837876192355798e-06    -1.838028970650391e-06    -2.745580210252521e-15    2.745580210252521e-15
1.390099999999773e+01    -1.836202145583941e-06    1.836039082006854e-06    -1.836192033414563e-06    -2.745580338460792e-15    2.745580338460792e-15
1.390199999999773e+01    -1.834367024292024e-06    1.834203807676918e-06    -1.834356932330465e-06    -2.745580063811714e-15    2.745580063811714e-15
1.390299999999773e+01    -1.832533737357192e-06    1.832370367530755e-06    -1.832523665563077e-06    -2.745580194190600e-15    2.745580194190600e-15
1.390399999999773e+01    -1.830702282946179e-06    1.830538759734964e-06    -1.830692231279213e-06    -2.745580222329731e-15    2.745580222329731e-15
1.390499999999773e+01    -1.828872659227549e-06    1.828708982457979e-06    -1.828862627647519e-06    -2.745580215974505e-15    2.745580215974505e-15
1.390599999999773e+01    -1.827044864371700e-06    1.826881033870062e-06    -1.827034852838471e-06    -2.745580182347964e-15    2.745580182347964e-15
1.390699999999773e+01    -1.825218896550856e-06    1.825054912143304e-06    -1.825208905024375e-06    -2.745580261411041e-15    2.745580261411041e-15
1.390799999999773e+01    -1.823394753939068e-06    1.823230615451623e-06    -1.823384782379363e-06    -2.745580125583385e-15    2.745580125583385e-15
1.390899999999773e+01    -1.821572434712216e-06    1.821408141970763e-06    -1.821562483079391e-06    -2.745580223487788e-15    2.745580223487788e-15
1.390999999999773e+01    -1.819751937047998e-06    1.819587489878290e-06    -1.819742005302241e-06    -2.745580306098005e-15    2.745580306098005e-15
1.391099999999773e+01    -1.817933259125936e-06    1.817768657353591e-06    -1.817923347227513e-06    -2.745580081609807e-15    2.745580081609807e-15
1.391199999999773e+01    -1.816116399127374e-06    1.815951642577874e-06    -1.816106507036629e-06    -2.745580215214338e-15    2.745580215214338e-15
1.391299999999773e+01    -1.814301355235470e-06    1.814136443734162e-06    -1.814291482912827e-06    -2.745580279541342e-15    2.745580279541342e-15
1.391399999999773e+01    -1.812488125635200e-06    1.812323059007297e-06    -1.812478273041164e-06    -2.745580409360945e-15    2.745580409360945e-15
1.391499999999773e+01    -1.810676708513354e-06    1.810511486583934e-06    -1.810666875608506e-06    -2.745580464020809e-15    2.745580464020809e-15
1.391599999999773e+01    -1.808867102058535e-06    1.808701724652538e-06    -1.808857288803537e-06    -2.745580439771987e-15    2.745580439771987e-15
1.391699999999773e+01    -1.807059304461155e-06    1.806893771403387e-06    -1.807049510816746e-06    -2.745580513045075e-15    2.745580513045075e-15
1.391799999999773e+01    -1.805253313913437e-06    1.805087625028567e-06    -1.805243539840435e-06    -2.745580540347751e-15    2.745580540347751e-15
1.391899999999772e+01    -1.803449128609409e-06    1.803283283721971e-06    -1.803439374068711e-06    -2.745580546724044e-15    2.745580546724044e-15
1.391999999999772e+01    -1.801646746744905e-06    1.801480745679297e-06    -1.801637011697485e-06    -2.745580504009378e-15    2.745580504009378e-15
1.392099999999772e+01    -1.799846166517563e-06    1.799680009098044e-06    -1.799836450924474e-06    -2.745580295775346e-15    2.745580295775346e-15
1.392199999999772e+01    -1.798047386126822e-06    1.797881072177515e-06    -1.798037689949194e-06    -2.745580374614837e-15    2.745580374614837e-15
1.392299999999772e+01    -1.796250403773920e-06    1.796083933118812e-06    -1.796240726972962e-06    -2.745580503681698e-15    2.745580503681698e-15
1.392399999999772e+01    -1.794455217661896e-06    1.794288590124835e-06    -1.794445560198892e-06    -2.745580591930184e-15    2.745580591930184e-15
1.392499999999772e+01    -1.792661825995581e-06    1.792495041400279e-06    -1.792652187831894e-06    -2.745580482106782e-15    2.745580482106782e-15
1.392599999999772e+01    -1.790870226981603e-06    1.790703285151633e-06    -1.790860608078674e-06    -2.745580348150323e-15    2.745580348150323e-15
1.392699999999772e+01    -1.789080418828383e-06    1.788913319587181e-06    -1.789070819147729e-06    -2.745580321957488e-15    2.745580321957488e-15
1.392799999999772e+01    -1.787292399746131e-06    1.787125142916994e-06    -1.787282819249345e-06    -2.745580455132964e-15    2.745580455132964e-15
1.392899999999772e+01    -1.785506167946847e-06    1.785338753352934e-06    -1.785496606595600e-06    -2.745580533046877e-15    2.745580533046877e-15
1.392999999999772e+01    -1.783721721644319e-06    1.783554149108650e-06    -1.783712179400358e-06    -2.745580471637209e-15    2.745580471637209e-15
1.393099999999772e+01    -1.781939059054118e-06    1.781771328399575e-06    -1.781929535879268e-06    -2.745580344019164e-15    2.745580344019164e-15
1.393199999999772e+01    -1.780158178393602e-06    1.779990289442927e-06    -1.780148674249762e-06    -2.745580338862213e-15    2.745580338862213e-15
1.393299999999772e+01    -1.778379077881909e-06    1.778211030457705e-06    -1.778369592731055e-06    -2.745580589363093e-15    2.745580589363093e-15
1.393399999999772e+01    -1.776601755739956e-06    1.776433549664688e-06    -1.776592289544141e-06    -2.745580538712982e-15    2.745580538712982e-15
1.393499999999772e+01    -1.774826210190441e-06    1.774657845286432e-06    -1.774816762911792e-06    -2.745580393716333e-15    2.745580393716333e-15
1.393599999999772e+01    -1.773052439457837e-06    1.772883915547271e-06    -1.773043011058558e-06    -2.745580488284759e-15    2.745580488284759e-15
1.393699999999771e+01    -1.771280441768392e-06    1.771111758673313e-06    -1.771271032210762e-06    -2.745580480493589e-15    2.745580480493589e-15
1.393799999999771e+01    -1.769510215350126e-06    1.769341372892438e-06    -1.769500824596500e-06    -2.745580563639775e-15    2.745580563639775e-15
1.393899999999771e+01    -1.767741758432832e-06    1.767572756434299e-06    -1.767732386445639e-06    -2.745580467240770e-15    2.745580467240770e-15
1.393999999999771e+01    -1.765975069248073e-06    1.765805907530316e-06    -1.765965715989818e-06    -2.745580650821488e-15    2.745580650821488e-15
1.394099999999771e+01    -1.764210146029176e-06    1.764040824413677e-06    -1.764200811462439e-06    -2.745580702013787e-15    2.745580702013787e-15
1.394199999999771e+01    -1.762446987011238e-06    1.762277505319336e-06    -1.762437671098672e-06    -2.745580545453204e-15    2.745580545453204e-15
1.394299999999771e+01    -1.760685590431118e-06    1.760515948484012e-06    -1.760676293135453e-06    -2.745580653310877e-15    2.745580653310877e-15
1.394399999999771e+01    -1.758925954527437e-06    1.758756152146186e-06    -1.758916675811478e-06    -2.745580594727205e-15    2.745580594727205e-15
1.394499999999771e+01    -1.757168077540579e-06    1.756998114546096e-06    -1.757158817367202e-06    -2.745580697261797e-15    2.745580697261797e-15
1.394599999999771e+01    -1.755411957712685e-06    1.755241833925744e-06    -1.755402716044842e-06    -2.745580791997738e-15    2.745580791997738e-15
1.394699999999771e+01    -1.753657593287653e-06    1.753487308528885e-06    -1.753648370088371e-06    -2.745580670942356e-15    2.745580670942356e-15
1.394799999999771e+01    -1.751904982511138e-06    1.751734536601030e-06    -1.751895777743515e-06    -2.745580637720921e-15    2.745580637720921e-15
1.394899999999771e+01    -1.750154123630546e-06    1.749983516389444e-06    -1.750144937257757e-06    -2.745580550337170e-15    2.745580550337170e-15
1.394999999999771e+01    -1.748405014895037e-06    1.748234246143145e-06    -1.748395846880330e-06    -2.745580565008064e-15    2.745580565008064e-15
1.395099999999771e+01    -1.746657654555521e-06    1.746486724112897e-06    -1.746648504862215e-06    -2.745580569093709e-15    2.745580569093709e-15
1.395199999999771e+01    -1.744912040864655e-06    1.744740948551217e-06    -1.744902909456145e-06    -2.745580605349152e-15    2.745580605349152e-15
1.395299999999771e+01    -1.743168172076844e-06    1.742996917712363e-06    -1.743159058916597e-06    -2.745580624440212e-15    2.745580624440212e-15
1.395399999999771e+01    -1.741426046448238e-06    1.741254629852342e-06    -1.741416951499793e-06    -2.745580713916714e-15    2.745580713916714e-15
1.395499999999771e+01    -1.739685662236727e-06    1.739514083228903e-06    -1.739676585463698e-06    -2.745580674459284e-15    2.745580674459284e-15
1.395599999999770e+01    -1.737947017701948e-06    1.737775276101535e-06    -1.737937959068019e-06    -2.745580654916602e-15    2.745580654916602e-15
1.395699999999770e+01    -1.736210111105272e-06    1.736038206731467e-06    -1.736201070574203e-06    -2.745580535794901e-15    2.745580535794901e-15
1.395799999999770e+01    -1.734474940709812e-06    1.734302873381665e-06    -1.734465918245432e-06    -2.745580488490044e-15    2.745580488490044e-15
1.395899999999770e+01    -1.732741504780414e-06    1.732569274316833e-06    -1.732732500346627e-06    -2.745580664955540e-15    2.745580664955540e-15
1.395999999999770e+01    -1.731009801583661e-06    1.730837407803406e-06    -1.731000815144442e-06    -2.745580506351355e-15    2.745580506351355e-15
1.396099999999770e+01    -1.729279829387867e-06    1.729107272109555e-06    -1.729270860907263e-06    -2.745580569552089e-15    2.745580569552089e-15
1.396199999999770e+01    -1.727551586463079e-06    1.727378865505180e-06    -1.727542635905207e-06    -2.745580393345468e-15    2.745580393345468e-15
1.396299999999770e+01    -1.725825071081070e-06    1.725652186261909e-06    -1.725816138410122e-06    -2.745580379700305e-15    2.745580379700305e-15
1.396399999999770e+01    -1.724100281515343e-06    1.723927232653099e-06    -1.724091366695582e-06    -2.745580297164390e-15    2.745580297164390e-15
1.396499999999770e+01    -1.722377216041127e-06    1.722204002953833e-06    -1.722368319036884e-06    -2.745580220036460e-15    2.745580220036460e-15
1.396599999999770e+01    -1.720655872935374e-06    1.720482495440915e-06    -1.720646993711055e-06    -2.745580164886364e-15    2.745580164886364e-15
1.396699999999770e+01    -1.718936250476757e-06    1.718762708392873e-06    -1.718927388996838e-06    -2.745580049442210e-15    2.745580049442210e-15
1.396799999999770e+01    -1.717218346945673e-06    1.717044640089957e-06    -1.717209503174700e-06    -2.745580157138701e-15    2.745580157138701e-15
1.396899999999770e+01    -1.715502160624235e-06    1.715328288814133e-06    -1.715493334526826e-06    -2.745580057751912e-15    2.745580057751912e-15
1.396999999999770e+01    -1.713787689796275e-06    1.713613652849084e-06    -1.713778881337118e-06    -2.745580046493316e-15    2.745580046493316e-15
1.397099999999770e+01    -1.712074932747338e-06    1.711900730480210e-06    -1.712066141891192e-06    -2.745580169805177e-15    2.745580169805177e-15
1.397199999999770e+01    -1.710363887764686e-06    1.710189519994625e-06    -1.710355114476381e-06    -2.745580161427691e-15    2.745580161427691e-15
1.397299999999770e+01    -1.708654553137292e-06    1.708480019681151e-06    -1.708645797381726e-06    -2.745580120609313e-15    2.745580120609313e-15
1.397399999999769e+01    -1.706946927155836e-06    1.706772227830324e-06    -1.706938188897980e-06    -2.745580044815510e-15    2.745580044815510e-15
1.397499999999769e+01    -1.705241008112713e-06    1.705066142734387e-06    -1.705232287317606e-06    -2.745580040309545e-15    2.745580040309545e-15
1.397599999999769e+01    -1.703536794302018e-06    1.703361762687290e-06    -1.703528090934770e-06    -2.745579965343663e-15    2.745579965343663e-15
1.397699999999769e+01    -1.701834284019557e-06    1.701659085984687e-06    -1.701825598045346e-06    -2.745579786894078e-15    2.745579786894078e-15
1.397799999999769e+01    -1.700133475562835e-06    1.699958110923936e-06    -1.700124806946911e-06    -2.745579814249023e-15    2.745579814249023e-15
1.397899999999769e+01    -1.698434367231062e-06    1.698258835804096e-06    -1.698425715938742e-06    -2.745579851752992e-15    2.745579851752992e-15
1.397999999999769e+01    -1.696736957325146e-06    1.696561258925928e-06    -1.696728323321819e-06    -2.745580022229231e-15    2.745580022229231e-15
1.398099999999769e+01    -1.695041244147695e-06    1.694865378591888e-06    -1.695032627398817e-06    -2.745580013063564e-15    2.745580013063564e-15
1.398199999999769e+01    -1.693347226003013e-06    1.693171193106131e-06    -1.693338626474110e-06    -2.745579971283226e-15    2.745579971283226e-15
1.398299999999769e+01    -1.691654901197098e-06    1.691478700774505e-06    -1.691646318853764e-06    -2.745580007972625e-15    2.745580007972625e-15
1.398399999999769e+01    -1.689964268037644e-06    1.689787899904553e-06    -1.689955702845542e-06    -2.745580151664007e-15    2.745580151664007e-15
1.398499999999769e+01    -1.688275324834032e-06    1.688098788805507e-06    -1.688266776758895e-06    -2.745580136356363e-15    2.745580136356363e-15
1.398599999999769e+01    -1.686588069897339e-06    1.686411365788291e-06    -1.686579538904966e-06    -2.745580223812231e-15    2.745580223812231e-15
1.398699999999769e+01    -1.684902501540324e-06    1.684725629165515e-06    -1.684893987596585e-06    -2.745580193002726e-15    2.745580193002726e-15
1.398799999999769e+01    -1.683218618077438e-06    1.683041577251478e-06    -1.683210121148269e-06    -2.745580162969728e-15    2.745580162969728e-15
1.398899999999769e+01    -1.681536417824813e-06    1.681359208362160e-06    -1.681527937876220e-06    -2.745580144017766e-15    2.745580144017766e-15
1.398999999999769e+01    -1.679855899100266e-06    1.679678520815227e-06    -1.679847436098321e-06    -2.745580061815737e-15    2.745580061815737e-15
1.399099999999769e+01    -1.678177060223295e-06    1.677999512930026e-06    -1.678168614134139e-06    -2.745580180692363e-15    2.745580180692363e-15
1.399199999999768e+01    -1.676499899515079e-06    1.676322183027581e-06    -1.676491470304919e-06    -2.745579909755233e-15    2.745579909755233e-15
1.399299999999768e+01    -1.674824415298472e-06    1.674646529430597e-06    -1.674816002933585e-06    -2.745579902466158e-15    2.745579902466158e-15
1.399399999999768e+01    -1.673150605898007e-06    1.672972550463453e-06    -1.673142210344737e-06    -2.745580007512279e-15    2.745580007512279e-15
1.399499999999768e+01    -1.671478469639893e-06    1.671300244452204e-06    -1.671470090864649e-06    -2.745579963148164e-15    2.745579963148164e-15
1.399599999999768e+01    -1.669808004852009e-06    1.669629609724578e-06    -1.669799642821269e-06    -2.745579978574549e-15    2.745579978574549e-15
1.399699999999768e+01    -1.668139209863906e-06    1.667960644609973e-06    -1.668130864544216e-06    -2.745580069810682e-15    2.745580069810682e-15
1.399799999999768e+01    -1.666472083006807e-06    1.666293347439457e-06    -1.666463754364777e-06    -2.745579902728358e-15    2.745579902728358e-15
1.399899999999768e+01    -1.664806622613602e-06    1.664627716545767e-06    -1.664798310615910e-06    -2.745579876696512e-15    2.745579876696512e-15
1.399999999999768e+01    -1.663142827018845e-06    1.662963750263304e-06    -1.663134531632236e-06    -2.745579907120174e-15    2.745579907120174e-15
1.400099999999768e+01    -1.661480694558759e-06    1.661301446928135e-06    -1.661472415750044e-06    -2.745579849662825e-15    2.745579849662825e-15
1.400199999999768e+01    -1.659820223571228e-06    1.659640804877990e-06    -1.659811961307284e-06    -2.745579842025991e-15    2.745579842025991e-15
1.400299999999768e+01    -1.658161412395795e-06    1.657981822452261e-06    -1.658153166643567e-06    -2.745579961369456e-15    2.745579961369456e-15
1.400399999999768e+01    -1.656504259373668e-06    1.656324497991997e-06    -1.656496030100164e-06    -2.745580197168203e-15    2.745580197168203e-15
1.400499999999768e+01    -1.654848762847709e-06    1.654668829839906e-06    -1.654840550020005e-06    -2.745580055514960e-15    2.745580055514960e-15
1.400599999999768e+01    -1.653194921162437e-06    1.653014816340354e-06    -1.653186724747675e-06    -2.745580112803595e-15    2.745580112803595e-15
1.400699999999768e+01    -1.651542732664028e-06    1.651362455839360e-06    -1.651534552629415e-06    -2.745579966507310e-15    2.745579966507310e-15
1.400799999999768e+01    -1.649892195700310e-06    1.649711746684595e-06    -1.649884032013118e-06    -2.745580198224775e-15    2.745580198224775e-15
1.400899999999768e+01    -1.648243308620761e-06    1.648062687225383e-06    -1.648235161248328e-06    -2.745580016925013e-15    2.745580016925013e-15
1.400999999999767e+01    -1.646596069776510e-06    1.646415275812697e-06    -1.646587938686239e-06    -2.745580065175125e-15    2.745580065175125e-15
1.401099999999767e+01    -1.644950477520336e-06    1.644769510799158e-06    -1.644942362679695e-06    -2.745580163662387e-15    2.745580163662387e-15
1.401199999999767e+01    -1.643306530206661e-06    1.643125390539034e-06    -1.643298431583184e-06    -2.745580197543143e-15    2.745580197543143e-15
1.401299999999767e+01    -1.641664226191555e-06    1.641482913388237e-06    -1.641656143752840e-06    -2.745579991136590e-15    2.745579991136590e-15
1.401399999999767e+01    -1.640023563832729e-06    1.639842077704321e-06    -1.640015497546439e-06    -2.745580066618968e-15    2.745580066618968e-15
1.401499999999767e+01    -1.638384541489537e-06    1.638202881846483e-06    -1.638376491323400e-06    -2.745579885478234e-15    2.745579885478234e-15
1.401599999999767e+01    -1.636747157522973e-06    1.636565324175559e-06    -1.636739123444780e-06    -2.745580000111641e-15    2.745580000111641e-15
1.401699999999767e+01    -1.635111410295669e-06    1.634929403054024e-06    -1.635103392273277e-06    -2.745580265967420e-15    2.745580265967420e-15
1.401799999999767e+01    -1.633477298171894e-06    1.633295116845989e-06    -1.633469296173223e-06    -2.745580296163913e-15    2.745580296163913e-15
1.401899999999767e+01    -1.631844819517551e-06    1.631662463917199e-06    -1.631836833510586e-06    -2.745580550122434e-15    2.745580550122434e-15
1.401999999999767e+01    -1.630213972700177e-06    1.630031442635033e-06    -1.630206002652968e-06    -2.745580458296779e-15    2.745580458296779e-15
1.402099999999767e+01    -1.628584756088942e-06    1.628402051368501e-06    -1.628576801969600e-06    -2.745580538281923e-15    2.745580538281923e-15
1.402199999999767e+01    -1.626957168054645e-06    1.626774288488245e-06    -1.626949229831345e-06    -2.745580398833906e-15    2.745580398833906e-15
1.402299999999767e+01    -1.625331206969713e-06    1.625148152366533e-06    -1.625323284610696e-06    -2.745580222869370e-15    2.745580222869370e-15
1.402399999999767e+01    -1.623706871208201e-06    1.623523641377260e-06    -1.623698964681771e-06    -2.745580218686699e-15    2.745580218686699e-15
1.402499999999767e+01    -1.622084159145790e-06    1.621900753895947e-06    -1.622076268420312e-06    -2.745580203472391e-15    2.745580203472391e-15
1.402599999999767e+01    -1.620463069159781e-06    1.620279488299738e-06    -1.620455194203686e-06    -2.745580198927296e-15    2.745580198927296e-15
1.402699999999767e+01    -1.618843599629102e-06    1.618659842967398e-06    -1.618835740410882e-06    -2.745580048430274e-15    2.745580048430274e-15
1.402799999999766e+01    -1.617225748934298e-06    1.617041816279315e-06    -1.617217905422510e-06    -2.745580189327598e-15    2.745580189327598e-15
1.402899999999766e+01    -1.615609515457535e-06    1.615425406617491e-06    -1.615601687620796e-06    -2.745580066313495e-15    2.745580066313495e-15
1.402999999999766e+01    -1.613994897582594e-06    1.613810612365549e-06    -1.613987085389585e-06    -2.745579992739733e-15    2.745579992739733e-15
1.403099999999766e+01    -1.612381893694872e-06    1.612197431908726e-06    -1.612374097114339e-06    -2.745579975418435e-15    2.745579975418435e-15
1.403199999999766e+01    -1.610770502181382e-06    1.610585863633873e-06    -1.610762721182130e-06    -2.745579992030232e-15    2.745579992030232e-15
1.403299999999766e+01    -1.609160721430748e-06    1.608975905929452e-06    -1.609152955981645e-06    -2.745579827184714e-15    2.745579827184714e-15
1.403399999999766e+01    -1.607552549833203e-06    1.607367557185536e-06    -1.607544799903182e-06    -2.745579871227593e-15    2.745579871227593e-15
1.403499999999766e+01    -1.605945985780593e-06    1.605760815793808e-06    -1.605938251338645e-06    -2.745579962650131e-15    2.745579962650131e-15
1.403599999999766e+01    -1.604341027666367e-06    1.604155680147556e-06    -1.604333308681548e-06    -2.745579911433357e-15    2.745579911433357e-15
1.403699999999766e+01    -1.602737673885584e-06    1.602552148641677e-06    -1.602729970327010e-06    -2.745579755049514e-15    2.745579755049514e-15
1.403799999999766e+01    -1.601135922834905e-06    1.600950219672669e-06    -1.601128234671754e-06    -2.745579891576101e-15    2.745579891576101e-15
1.403899999999766e+01    -1.599535772912594e-06    1.599349891638634e-06    -1.599528100114107e-06    -2.745579632256023e-15    2.745579632256023e-15
1.403999999999766e+01    -1.597937222518516e-06    1.597751162939275e-06    -1.597929565053995e-06    -2.745579784166410e-15    2.745579784166410e-15
1.404099999999766e+01    -1.596340270054136e-06    1.596154031975893e-06    -1.596332627892943e-06    -2.745579820862088e-15    2.745579820862088e-15
1.404199999999766e+01    -1.594744913922518e-06    1.594558497151388e-06    -1.594737287034076e-06    -2.745579965936835e-15    2.745579965936835e-15
1.404299999999766e+01    -1.593151152528319e-06    1.592964556870256e-06    -1.593143540882115e-06    -2.745579780283454e-15    2.745579780283454e-15
1.404399999999766e+01    -1.591558984277794e-06    1.591372209538586e-06    -1.591551387843373e-06    -2.745579647371363e-15    2.745579647371363e-15
1.404499999999766e+01    -1.589968407578790e-06    1.589781453564062e-06    -1.589960826325758e-06    -2.745579533859083e-15    2.745579533859083e-15
1.404599999999765e+01    -1.588379420840744e-06    1.588192287355958e-06    -1.588371854738770e-06    -2.745579450258008e-15    2.745579450258008e-15
1.404699999999765e+01    -1.586792022474686e-06    1.586604709325137e-06    -1.586784471493497e-06    -2.745579379567884e-15    2.745579379567884e-15
1.404799999999765e+01    -1.585206210893231e-06    1.585018717884053e-06    -1.585198675002617e-06    -2.745579383305870e-15    2.745579383305870e-15
1.404899999999765e+01    -1.583621984510583e-06    1.583434311446743e-06    -1.583614463680393e-06    -2.745579388669853e-15    2.745579388669853e-15
1.404999999999765e+01    -1.582039341742531e-06    1.581851488428831e-06    -1.582031835942674e-06    -2.745579259698141e-15    2.745579259698141e-15
1.405099999999765e+01    -1.580458281006447e-06    1.580270247247523e-06    -1.580450790206892e-06    -2.745579221465697e-15    2.745579221465697e-15
1.405199999999765e+01    -1.578878800721284e-06    1.578690586321610e-06    -1.578871324892061e-06    -2.745579466672998e-15    2.745579466672998e-15
1.405299999999765e+01    -1.577300899307578e-06    1.577112504071459e-06    -1.577293438418777e-06    -2.745579459580018e-15    2.745579459580018e-15
1.405399999999765e+01    -1.575724575187442e-06    1.575535998919018e-06    -1.575717129209211e-06    -2.745579616835346e-15    2.745579616835346e-15
1.405499999999765e+01    -1.574149826784566e-06    1.573961069287811e-06    -1.574142395687114e-06    -2.745579554375189e-15    2.745579554375189e-15
1.405599999999765e+01    -1.572576652524218e-06    1.572387713602939e-06    -1.572569236277813e-06    -2.745579561788625e-15    2.745579561788625e-15
1.405699999999765e+01    -1.571005050833236e-06    1.570815930291076e-06    -1.570997649408206e-06    -2.745579441853724e-15    2.745579441853724e-15
1.405799999999765e+01    -1.569435020140035e-06    1.569245717780467e-06    -1.569427633506767e-06    -2.745579283218406e-15    2.745579283218406e-15
1.405899999999765e+01    -1.567866558874598e-06    1.567677074500929e-06    -1.567859187003538e-06    -2.745579285265430e-15    2.745579285265430e-15
1.405999999999765e+01    -1.566299665468479e-06    1.566109998883850e-06    -1.566292308330132e-06    -2.745579372270828e-15    2.745579372270828e-15
1.406099999999765e+01    -1.564734338354799e-06    1.564544489362182e-06    -1.564726995919729e-06    -2.745579367802400e-15    2.745579367802400e-15
1.406199999999765e+01    -1.563170575968245e-06    1.562980544370445e-06    -1.563163248207075e-06    -2.745579341618048e-15    2.745579341618048e-15
1.406299999999765e+01    -1.561608376745069e-06    1.561418162344723e-06    -1.561601063628482e-06    -2.745579337764453e-15    2.745579337764453e-15
1.406399999999764e+01    -1.560047739123088e-06    1.559857341722664e-06    -1.560040440621822e-06    -2.745579260445110e-15    2.745579260445110e-15
1.406499999999764e+01    -1.558488661541677e-06    1.558298080943475e-06    -1.558481377626531e-06    -2.745578950426962e-15    2.745578950426962e-15
1.406599999999764e+01    -1.556931142441773e-06    1.556740378447926e-06    -1.556923873083605e-06    -2.745579088888246e-15    2.745579088888246e-15
1.406699999999764e+01    -1.555375180265872e-06    1.555184232678343e-06    -1.555367925435597e-06    -2.745579138835229e-15    2.745579138835229e-15
1.406799999999764e+01    -1.553820773458026e-06    1.553629642078609e-06    -1.553813533126617e-06    -2.745579018695678e-15    2.745579018695678e-15
1.406899999999764e+01    -1.552267920463843e-06    1.552076605094162e-06    -1.552260694602332e-06    -2.745578928064614e-15    2.745578928064614e-15
1.406999999999764e+01    -1.550716619730484e-06    1.550525120171994e-06    -1.550709408309959e-06    -2.745579002326772e-15    2.745579002326772e-15
1.407099999999764e+01    -1.549166869706662e-06    1.548975185760649e-06    -1.549159672698271e-06    -2.745578889816257e-15    2.745578889816257e-15
1.407199999999764e+01    -1.547618668842643e-06    1.547426800310221e-06    -1.547611486217589e-06    -2.745578903220733e-15    2.745578903220733e-15
